"","TimeofDay","AirTemp","Humidity","Dewpoint","BarPres","WindSpeed","SolarRad"
"32914",2030,11.1,89,9.36,102.01,0.448,4.06
"32915",2045,11.07,90.2,9.54,102.03,0.447,4.09
"32916",2100,10.75,89.2,9.06,102.02,0.564,4.05
"32917",2115,10.88,90.6,9.41,102.02,0.447,3.99
"32918",2130,10.65,90.4,9.16,102.01,0.447,3.95
"32919",2145,10.57,91.3,9.22,102,0.448,4
"32920",2200,10.54,91.7,9.26,101.98,0.448,3.95
"32921",2215,10.66,91.3,9.31,101.97,0.448,3.95
"32922",2230,10.86,90.3,9.35,101.95,0.447,3.97
"32923",2245,11.63,86.4,9.43,101.94,0.541,3.97
"32924",2300,12.4,80.1,9.07,101.96,0.766,3.97
"32925",2315,11.94,81.5,8.87,101.95,1.295,3.93
"32926",2330,13.75,72.1,8.82,101.95,1.124,3.98
"32927",2345,13.86,71.6,8.84,101.92,1.438,3.97
"32928",2400,14.22,70.8,9.02,101.92,1.511,4.02
"32929",15,14.46,70.5,9.18,101.92,1.629,4.06
"32930",30,14.1,72.4,9.22,101.91,1.467,4.05
"32931",45,14.2,73.5,9.55,101.91,1.206,4.01
"32932",100,14.3,74.1,9.77,101.9,1.265,4.02
"32933",115,14.2,75.8,10.01,101.89,1.347,4
"32934",130,14.4,76.1,10.26,101.87,1.836,4.01
"32935",145,14.26,77.3,10.36,101.86,1.226,4.02
"32936",200,14.65,77.6,10.8,101.83,1.321,3.98
"32937",215,14.62,79.3,11.09,101.8,1.545,4.04
"32938",230,14.58,80.5,11.26,101.77,1.583,4.07
"32939",245,14.61,80.7,11.35,101.75,1.241,4.07
"32940",300,14.15,81.3,11.01,101.74,1.331,4.03
"32941",315,13.61,82.5,10.7,101.72,1.367,4.04
"32942",330,13.1,84.6,10.58,101.68,1.721,4.07
"32943",345,12.97,85.8,10.66,101.66,1.667,4.03
"32944",400,12.97,86.5,10.79,101.64,1.619,4.03
"32945",415,13.01,87.6,11.01,101.62,1.531,4.07
"32946",430,13.06,89.9,11.45,101.6,2.065,4.05
"32947",445,12.63,93.1,11.55,101.58,1.974,4.06
"32948",500,12.97,95,12.2,101.55,1.827,4.03
"32949",515,13.74,95.8,13.11,101.53,2.471,4.06
"32950",530,14.22,96.1,13.62,101.49,2.852,4.07
"32951",545,14.67,96.4,14.1,101.48,2.89,4.1
"32952",600,15.04,96.5,14.49,101.52,2.651,4.1
"32953",615,15.31,96.6,14.78,101.52,2.812,4.1
"32954",630,15.87,96.7,15.36,101.49,3.371,4.12
"32955",645,16.29,96.7,15.79,101.47,3.419,4.14
"32956",700,16.85,96.8,16.35,101.49,3.123,4.13
"32957",715,17.42,96.8,16.92,101.48,3.272,4.17
"32958",730,17.65,96.7,17.13,101.49,3.604,4.17
"32959",745,17.75,96.4,17.19,101.47,2.981,6.48
"32960",800,17.89,95.9,17.24,101.46,3.276,10.79
"32961",815,18.19,93.7,17.18,101.47,3.592,16.94
"32962",830,18.5,89.7,16.79,101.48,4.531,17.88
"32963",845,18.56,88.7,16.66,101.47,4.035,33.91
"32964",900,18.59,88.1,16.6,101.48,4.279,43.41
"32965",915,18.65,87.2,16.49,101.49,4.086,26.69
"32966",930,18.65,87,16.47,101.5,4.318,21.27
"32967",945,18.33,89.5,16.59,101.52,4.089,15.41
"32968",1000,18.14,91.1,16.68,101.55,3.433,20.25
"32969",1015,18.07,91.8,16.74,101.58,3.77,18.76
"32970",1030,18.04,92.1,16.75,101.58,2.846,23.14
"32971",1045,18.02,92.3,16.77,101.55,2.614,21.91
"32972",1100,18.17,91.4,16.76,101.53,3.284,31.78
"32973",1115,18.39,89.9,16.71,101.54,2.779,31.31
"32974",1130,18.51,89.2,16.71,101.49,3.194,29.97
"32975",1145,18.56,89,16.73,101.48,3.33,18.43
"32976",1200,18.42,90.4,16.83,101.42,3.2,23.26
"32977",1215,18.49,90.5,16.93,101.42,4.578,15.14
"32978",1230,18.38,91.4,16.97,101.42,2.944,21.09
"32979",1245,18.29,92.8,17.13,101.42,3.359,31.49
"32980",1300,18.25,92.6,17.05,101.36,3.366,18.64
"32981",1315,18.05,91.8,16.71,101.29,3.912,15.76
"32982",1330,17.99,91,16.51,101.31,3.632,43.84
"32983",1345,17.99,91,16.52,101.23,3.008,81.6
"32984",1400,18.12,90.7,16.59,101.23,3.397,103.5
"32985",1415,18.22,89.6,16.51,101.19,3.208,98
"32986",1430,18.27,88.5,16.36,101.17,3.467,85
"32987",1445,18.39,87.8,16.35,101.16,2.693,124.7
"32988",1500,18.51,88.1,16.51,101.17,2.533,125
"32989",1515,18.51,87.5,16.41,101.17,2.771,69.64
"32990",1530,18.38,87.8,16.34,101.15,2.422,41.99
"32991",1545,18.4,87.7,16.34,101.14,2.694,34.34
"32992",1600,18.25,88.8,16.38,101.13,2.569,24.45
"32993",1615,18.09,90.6,16.55,101.13,2.722,35.78
"32994",1630,18.17,91.1,16.72,101.12,3.515,38.66
"32995",1645,18.38,91,16.9,101.1,4.023,22.6
"32996",1700,18.47,91.4,17.07,101.08,3.498,22.63
"32997",1715,18.54,92.2,17.25,101.08,3.537,8.73
"32998",1730,18.66,92.4,17.42,101.06,3.445,5.85
"32999",1745,18.68,92.9,17.52,101.05,2.651,4.17
"33000",1800,18.59,93.7,17.56,101.04,3.088,4.16
"33001",1815,18.92,92.4,17.67,101.02,2.632,4.15
"33002",1830,19.06,92.4,17.81,101.01,3.352,4.15
"33003",1845,19.2,92.5,17.97,100.98,3.362,4.14
"33004",1900,19.21,93.2,18.1,100.96,3.25,4.16
"33005",1915,19.33,93.1,18.2,100.95,3.201,4.17
"33006",1930,19.48,92.7,18.28,100.95,3.296,4.17
"33007",1945,19.57,92.3,18.3,100.94,3.746,4.17
"33008",2000,19.64,92,18.33,100.92,3.658,4.17
"33009",2015,19.74,91.6,18.35,100.91,3.219,4.17
"33010",2030,19.84,91.1,18.37,100.89,3.416,4.17
"33011",2045,19.72,91.9,18.38,100.87,2.949,4.17
"33012",2100,19.62,93,18.48,100.85,3.143,4.17
"33013",2115,19.71,92.6,18.5,100.85,3.128,4.17
"33014",2130,19.83,91.8,18.47,100.81,3.384,4.17
"33015",2145,19.93,91.1,18.46,100.8,3.147,4.17
"33016",2200,20.07,90.6,18.51,100.82,3.816,4.17
"33017",2215,20.11,90.3,18.5,100.82,3.371,4.17
"33018",2230,20.14,90.1,18.5,100.82,3.371,4.17
"33019",2245,20.16,89.5,18.4,100.81,3.381,4.17
"33020",2300,20.24,88.8,18.36,100.81,3.827,4.17
"33021",2315,20.21,88.6,18.28,100.81,4.097,4.17
"33022",2330,19.97,89.3,18.16,100.79,3.282,4.17
"33023",2345,19.82,89.8,18.1,100.74,3.516,4.17
"33024",2400,19.64,89.7,17.92,100.71,3.404,4.17
"33025",15,19.48,90.1,17.82,100.73,2.936,4.16
"33026",30,19.41,90,17.75,100.74,2.879,4.16
"33027",45,19.36,89,17.51,100.72,3.358,4.15
"33028",100,19.25,88.2,17.27,100.7,3.722,4.16
"33029",115,19.24,87.2,17.08,100.67,4.302,4.16
"33030",130,18.98,88,16.97,100.67,3.663,4.16
"33031",145,18.81,88.8,16.93,100.66,3.341,4.15
"33032",200,18.62,89.1,16.81,100.66,2.928,4.16
"33033",215,18.47,88.2,16.5,100.66,3.662,4.17
"33034",230,18.44,86.8,16.22,100.66,4.241,4.15
"33035",245,18.43,84.9,15.85,100.64,4.397,4.16
"33036",300,18.11,85.5,15.66,100.62,4.268,4.16
"33037",315,17.89,86.6,15.63,100.61,4.025,4.16
"33038",330,17.72,87.3,15.6,100.59,4.168,4.16
"33039",345,17.48,88.2,15.53,100.57,4.231,4.16
"33040",400,17.29,88.9,15.45,100.57,3.931,4.16
"33041",415,17.03,89.6,15.31,100.56,3.761,4.16
"33042",430,16.82,90,15.19,100.54,3.75,4.16
"33043",445,16.63,90.4,15.08,100.53,3.451,4.17
"33044",500,16.42,91.1,14.97,100.54,3.062,4.16
"33045",515,16.25,91.8,14.93,100.55,3.065,4.17
"33046",530,16.26,91.4,14.86,100.55,3.662,4.17
"33047",545,16.14,91.1,14.71,100.56,3.532,4.16
"33048",600,16.07,90.9,14.6,100.57,3.663,4.16
"33049",615,15.98,90,14.36,100.57,3.979,4.17
"33050",630,15.82,89.3,14.08,100.57,3.536,4.17
"33051",645,15.65,89.4,13.93,100.57,4.019,4.16
"33052",700,15.51,89.1,13.73,100.57,3.986,4.16
"33053",715,15.31,89.1,13.54,100.57,3.585,4.17
"33054",730,15.17,88.5,13.29,100.57,3.763,4.6
"33055",745,15.16,87.9,13.18,100.59,4.111,9.8
"33056",800,15.13,88.1,13.18,100.6,3.991,21.18
"33057",815,15.03,87.3,12.96,100.61,4.339,55.58
"33058",830,15.02,85.8,12.68,100.63,4.776,104.1
"33059",845,14.98,83.7,12.26,100.63,4.957,114.3
"33060",900,14.77,82.1,11.76,100.64,5.362,75.6
"33061",915,15.05,80,11.64,100.64,5.079,233.3
"33062",930,15.33,78.3,11.59,100.67,5.478,263.1
"33063",945,15.55,77.9,11.74,100.68,4.94,317
"33064",1000,15.66,76.7,11.6,100.69,5.147,348.3
"33065",1015,16.06,75.1,11.65,100.68,3.887,385.7
"33066",1030,16.32,70.8,11.01,100.67,4.046,419.5
"33067",1045,16.53,66.4,10.26,100.66,4.395,449.3
"33068",1100,16.88,62.83,9.76,100.65,4.562,477.2
"33069",1115,17.1,61,9.54,100.65,5.03,500.9
"33070",1130,17.41,58.24,9.13,100.65,5.398,500.5
"33071",1145,17.51,56.41,8.76,100.63,5.695,532
"33072",1200,17.61,54.93,8.47,100.6,5.461,490.8
"33073",1215,17.7,53.73,8.22,100.58,5.803,497.6
"33074",1230,18,51.17,7.79,100.56,6.604,589.3
"33075",1245,17.83,50.09,7.32,100.52,5.426,440.5
"33076",1300,17.77,46.63,6.21,100.5,6.019,373.7
"33077",1315,17.89,45.21,5.87,100.48,6.1,321.4
"33078",1330,17.45,44.55,5.27,100.48,6.072,187.4
"33079",1345,18.04,42.07,4.96,100.47,6.014,544.3
"33080",1400,18.55,40.72,4.96,100.45,6.68,628.3
"33081",1415,18.35,42.02,5.24,100.45,6.874,519.9
"33082",1430,17.71,44.49,5.48,100.45,5.865,330.9
"33083",1445,16.83,46.84,5.41,100.45,5.636,111.9
"33084",1500,17.01,47.15,5.67,100.44,5.383,322
"33085",1515,16.75,46.55,5.25,100.43,6.113,91.4
"33086",1530,16.46,48.51,5.59,100.42,5.182,146.7
"33087",1545,16.28,49.54,5.72,100.43,4.778,83.2
"33088",1600,16.06,50.52,5.81,100.43,4.698,79.6
"33089",1615,16.09,51.48,6.1,100.43,4.003,183.4
"33090",1630,16.08,50.96,5.95,100.45,5.539,149.1
"33091",1645,14.17,61.13,6.62,100.52,7.49,11.66
"33092",1700,9.59,82.3,6.72,100.66,7.16,28.59
"33093",1715,9.45,82.3,6.6,100.58,3.763,88.4
"33094",1730,9.62,79.9,6.32,100.56,3.096,20.26
"33095",1745,9.02,83.7,6.41,100.57,2.66,5.63
"33096",1800,8.64,86.3,6.48,100.6,2.664,4.17
"33097",1815,8.59,86.1,6.41,100.62,2.76,3.94
"33098",1830,8.77,84.6,6.33,100.63,2.603,3.86
"33099",1845,8.65,85.3,6.32,100.63,2.435,3.81
"33100",1900,8.67,85,6.3,100.65,2.54,3.79
"33101",1915,8.58,85.7,6.32,100.67,2.453,3.78
"33102",1930,8.57,86,6.36,100.69,2.449,3.78
"33103",1945,8.74,84.2,6.23,100.7,3.038,3.73
"33104",2000,9.19,79.4,5.83,100.73,4.376,3.7
"33105",2015,9.46,75.6,5.36,100.74,4.532,3.64
"33106",2030,9.25,76.2,5.27,100.75,3.241,3.69
"33107",2045,9.12,75.3,4.99,100.79,3.98,3.67
"33108",2100,9.39,70.2,4.23,100.82,6.163,3.7
"33109",2115,9.16,69.58,3.9,100.82,4.644,3.74
"33110",2130,8.89,69.28,3.58,100.83,4.538,3.69
"33111",2145,8.79,68.57,3.34,100.84,4.365,3.7
"33112",2200,8.5,70.4,3.43,100.86,4.272,3.73
"33113",2215,8.28,72.1,3.56,100.88,4.42,3.69
"33114",2230,8.01,74.3,3.72,100.89,3.972,3.65
"33115",2245,7.74,75.8,3.74,100.89,3.636,3.63
"33116",2300,7.52,76.2,3.6,100.89,3.102,3.63
"33117",2315,7.28,77.7,3.65,100.9,2.908,3.6
"33118",2330,7.08,80.2,3.9,100.91,2.813,3.61
"33119",2345,7.16,76.5,3.31,100.91,4.296,3.61
"33120",2400,7.16,75.6,3.14,100.9,4.707,3.62
"33121",15,7.03,73.7,2.67,100.88,4.661,3.63
"33122",30,6.805,73.6,2.42,100.88,4.118,3.61
"33123",45,6.515,74.1,2.25,100.87,3.847,3.57
"33124",100,6.26,73.9,1.95,100.86,3.669,3.58
"33125",115,5.995,73.7,1.67,100.86,3.528,3.57
"33126",130,5.777,74.1,1.53,100.85,3.129,3.53
"33127",145,5.448,75.9,1.55,100.84,2.84,3.53
"33128",200,5.016,78,1.51,100.84,2.108,3.52
"33129",215,4.643,80.1,1.51,100.83,2.351,3.49
"33130",230,4.827,78.6,1.43,100.83,3.331,3.49
"33131",245,4.615,79.5,1.39,100.83,3.011,3.49
"33132",300,4.275,81.1,1.32,100.82,2.984,3.49
"33133",315,4.031,81.9,1.22,100.83,2.873,3.49
"33134",330,3.873,82.5,1.16,100.83,3.131,3.49
"33135",345,3.849,82.5,1.16,100.84,3.296,3.48
"33136",400,3.683,83.5,1.16,100.84,3.101,3.48
"33137",415,3.665,84,1.22,100.84,3.026,3.48
"33138",430,3.543,84.8,1.22,100.83,2.976,3.48
"33139",445,3.44,85.6,1.26,100.84,2.811,3.48
"33140",500,3.645,85.8,1.49,100.85,3.25,3.48
"33141",515,3.804,85.8,1.65,100.86,2.959,3.48
"33142",530,3.985,85.5,1.77,100.87,3.12,3.48
"33143",545,4.207,85,1.91,100.88,3.379,3.48
"33144",600,4.31,84.2,1.87,100.89,3.628,3.48
"33145",615,4.151,84.9,1.85,100.91,3.44,3.48
"33146",630,4.224,85.2,1.95,100.92,3.324,3.48
"33147",645,4.288,85.4,2.05,100.92,3.433,3.48
"33148",700,4.459,85,2.17,100.94,3.603,3.48
"33149",715,4.609,84.3,2.19,100.95,3.383,3.61
"33150",730,4.727,83.7,2.21,100.97,3.394,4.18
"33151",745,4.789,83.7,2.27,101,3.067,5.04
"33152",800,4.86,83.7,2.35,101,3.068,13.89
"33153",815,4.955,83.7,2.44,101.02,3.467,19.04
"33154",830,5.12,83.3,2.52,101.04,3.616,43.83
"33155",845,5.158,85,2.84,101.06,3.759,60.37
"33156",900,5.202,84.7,2.84,101.08,4.366,64.37
"33157",915,5.271,84.3,2.84,101.1,4.071,129.3
"33158",930,5.422,80.3,2.31,101.14,4.572,110.8
"33159",945,5.668,79.1,2.33,101.16,4.273,158.5
"33160",1000,5.737,77,2.01,101.18,4.046,91.9
"33161",1015,5.671,74.2,1.45,101.2,3.895,50.22
"33162",1030,5.64,74.1,1.39,101.21,3.787,51.6
"33163",1045,5.613,75.5,1.63,101.22,3.722,66.44
"33164",1100,5.553,77.1,1.87,101.22,3.357,55.94
"33165",1115,5.445,79.1,2.11,101.22,3,39.51
"33166",1130,5.141,83.8,2.63,101.22,3.431,149
"33167",1145,5.451,81.6,2.56,101.21,3.693,164.2
"33168",1200,5.828,79.1,2.5,101.2,3.046,168.4
"33169",1215,5.839,76.8,2.07,101.2,3.688,83.6
"33170",1230,5.724,79,2.37,101.19,3.73,180.1
"33171",1245,6.241,76.3,2.38,101.17,3.564,174.6
"33172",1300,6.307,70.7,1.39,101.16,4.778,83.2
"33173",1315,6.455,69.56,1.3,101.16,4.123,134.5
"33174",1330,6.498,69.01,1.22,101.17,5.563,166.7
"33175",1345,6.439,71.4,1.65,101.16,4.605,156.5
"33176",1400,5.958,75.1,1.89,101.18,4.565,101.3
"33177",1415,5.657,78.8,2.27,101.17,3.602,164.5
"33178",1430,6.287,75,2.17,101.17,3.51,165.8
"33179",1445,6.59,71.9,1.89,101.17,4.581,242.6
"33180",1500,6.619,73.1,2.15,101.17,4.838,145
"33181",1515,6.211,77.7,2.62,101.19,4.569,184.7
"33182",1530,6.001,78.2,2.5,101.2,4.084,100.9
"33183",1545,6.194,76.6,2.4,101.23,3.714,107.2
"33184",1600,6.459,73.7,2.11,101.25,3.95,124.8
"33185",1615,6.443,72.3,1.81,101.26,4.075,69.19
"33186",1630,6.304,72.9,1.81,101.28,3.875,51.06
"33187",1645,6.282,73.5,1.89,101.3,3.564,30.58
"33188",1700,6.123,74.9,2.01,101.32,3.619,32.71
"33189",1715,5.958,76.1,2.07,101.34,3.891,30.63
"33190",1730,5.864,76.5,2.05,101.35,3.879,7.03
"33191",1745,5.834,76.1,1.95,101.36,3.611,4.63
"33192",1800,5.704,75.4,1.69,101.38,3.795,3.84
"33193",1815,5.789,74.7,1.65,101.4,3.577,3.49
"33194",1830,5.895,73.6,1.53,101.42,3.45,3.49
"33195",1845,5.915,73.5,1.55,101.43,3.697,3.49
"33196",1900,5.848,74.5,1.67,101.44,3.441,3.48
"33197",1915,5.753,75.2,1.71,101.44,4.574,3.48
"33198",1930,5.723,75.8,1.79,101.46,3.995,3.48
"33199",1945,5.729,76.1,1.85,101.48,3.627,3.48
"33200",2000,5.697,76.7,1.93,101.49,3.268,3.48
"33201",2015,5.659,77.1,1.97,101.51,3.582,3.48
"33202",2030,5.68,77.4,2.03,101.52,3.373,3.49
"33203",2045,5.714,77.3,2.07,101.52,3.844,3.49
"33204",2100,5.722,77.6,2.11,101.53,3.731,3.48
"33205",2115,5.718,78,2.19,101.52,3.464,3.48
"33206",2130,5.666,78.8,2.27,101.52,2.699,3.48
"33207",2145,5.646,79.1,2.31,101.53,2.653,3.48
"33208",2200,5.58,79.6,2.35,101.53,2.673,3.48
"33209",2215,5.41,80.4,2.33,101.53,2.643,3.48
"33210",2230,5.434,80.6,2.37,101.54,3.176,3.48
"33211",2245,5.497,80.2,2.37,101.55,3.509,3.48
"33212",2300,5.426,80.3,2.31,101.56,3.499,3.48
"33213",2315,5.204,80.9,2.19,101.57,3.186,3.48
"33214",2330,4.993,81.2,2.05,101.58,2.744,3.48
"33215",2345,4.977,81.6,2.09,101.59,2.955,3.48
"33216",2400,4.99,81.5,2.09,101.59,2.988,3.48
"33217",15,4.938,81.2,1.99,101.6,3.068,3.48
"33218",30,4.9,79.6,1.67,101.59,3.117,3.48
"33219",45,4.821,80,1.67,101.58,2.815,3.48
"33220",100,4.578,80.7,1.55,101.58,2.874,3.48
"33221",115,4.304,81.8,1.47,101.58,2.44,3.48
"33222",130,4.181,81.7,1.32,101.59,3.04,3.48
"33223",145,3.993,82.4,1.28,101.6,2.419,3.48
"33224",200,3.5,85.2,1.24,101.6,2.587,3.48
"33225",215,3.21,87.4,1.32,101.61,2.469,3.48
"33226",230,3.02,88.3,1.28,101.63,2.646,3.48
"33227",245,2.946,88.4,1.22,101.64,2.832,3.48
"33228",300,2.892,88.1,1.11,101.64,2.887,3.48
"33229",315,3.047,87.7,1.2,101.65,3.256,3.48
"33230",330,3.415,86.5,1.39,101.66,2.723,3.48
"33231",345,3.727,84.7,1.39,101.67,2.769,3.48
"33232",400,4.013,82.6,1.32,101.66,3.568,3.48
"33233",415,4.275,80.1,1.16,101.67,3.71,3.48
"33234",430,4.373,78.9,1.03,101.66,3.871,3.48
"33235",445,4.369,77.4,0.77,101.64,3.816,3.48
"33236",500,4.39,77.3,0.77,101.64,2.975,3.48
"33237",515,4.373,78,0.88,101.65,3.161,3.48
"33238",530,4.423,77.5,0.84,101.66,3.17,3.48
"33239",545,4.465,77.3,0.84,101.67,3.139,3.48
"33240",600,4.479,76.6,0.73,101.66,2.467,3.48
"33241",615,4.435,75.1,0.43,101.66,2.919,3.48
"33242",630,4.445,74.8,0.36,101.68,2.807,3.48
"33243",645,4.471,75.1,0.45,101.73,2.876,3.48
"33244",700,4.51,75,0.47,101.75,2.867,3.48
"33245",715,4.433,73.7,0.16,101.75,3.236,3.75
"33246",730,4.362,73.3,0,101.76,2.709,4.72
"33247",745,4.257,73.8,0,101.77,2.809,11.87
"33248",800,4.078,73.8,-0.18,101.77,2.681,26.48
"33249",815,4.058,73.3,-0.29,101.78,2.987,66.74
"33250",830,4.316,72.9,-0.11,101.8,2.911,116.4
"33251",845,4.557,72.2,-0.02,101.81,3.352,161.7
"33252",900,4.796,71.2,0.03,101.83,3.971,186.9
"33253",915,5.022,70.2,0.05,101.85,4.026,239.1
"33254",930,5.415,69.38,0.27,101.86,3.426,280.9
"33255",945,5.393,68.76,0.12,101.87,4.43,317
"33256",1000,5.963,68.07,0.54,101.87,3.257,361.6
"33257",1015,6.131,67.86,0.65,101.88,3.86,396
"33258",1030,6.32,66.51,0.54,101.87,2.745,427.5
"33259",1045,6.879,66,0.97,101.87,3.027,449.9
"33260",1100,7.4,64.04,1.05,101.86,2.66,471.8
"33261",1115,7.65,62.42,0.92,101.85,3.15,494.3
"33262",1130,7.82,61.81,0.97,101.84,3.421,516.5
"33263",1145,8.2,60.36,0.99,101.82,2.954,529.7
"33264",1200,8.56,59.82,1.2,101.81,3.217,543.1
"33265",1215,9.14,56.96,1.07,101.78,2.869,563.5
"33266",1230,9.35,55.58,0.92,101.72,2.65,584.9
"33267",1245,10.06,50.48,0.25,101.68,2.673,608.5
"33268",1300,10.41,48.9,0.14,101.67,2.767,563.3
"33269",1315,10.91,48.39,0.45,101.67,3.11,561.4
"33270",1330,10.94,48.31,0.45,101.67,3.967,537
"33271",1345,11.32,47.31,0.52,101.67,4.112,523.6
"33272",1400,11.66,46.05,0.45,101.65,3.943,500.2
"33273",1415,11.89,44.64,0.23,101.6,3.619,475.8
"33274",1430,12.18,43.19,0.05,101.57,3.778,466.7
"33275",1445,12.45,43.53,0.38,101.56,3.401,437.2
"33276",1500,12.68,41.98,0.09,101.53,3.859,405.7
"33277",1515,12.72,41.4,-0.06,101.51,4.127,372.4
"33278",1530,12.79,39.99,-0.48,101.51,4.17,336
"33279",1545,12.85,39.43,-0.62,101.51,4.052,297.9
"33280",1600,12.78,39.51,-0.64,101.51,4.004,257.2
"33281",1615,12.84,40.21,-0.34,101.52,3.632,214.8
"33282",1630,12.73,40.71,-0.27,101.52,3.37,172.8
"33283",1645,12.58,41.81,-0.04,101.52,3.316,132
"33284",1700,12.28,42.11,-0.22,101.52,3.315,87.1
"33285",1715,11.92,43.65,-0.06,101.51,2.791,43.14
"33286",1730,11.37,46.9,0.43,101.51,2.593,15.46
"33287",1745,10.82,50.35,0.9,101.51,1.977,5.77
"33288",1800,10.12,54.05,1.24,101.51,1.607,4.14
"33289",1815,10.04,53.66,1.07,101.5,2.066,3.82
"33290",1830,9.96,53.66,1.01,101.5,2.319,3.76
"33291",1845,10.02,53.22,0.95,101.49,2.751,3.71
"33292",1900,10.04,53.16,0.95,101.48,2.965,3.72
"33293",1915,9.9,53.51,0.9,101.48,2.875,3.75
"33294",1930,9.69,54.41,0.95,101.46,2.667,3.72
"33295",1945,9.46,55.58,1.03,101.46,2.555,3.75
"33296",2000,9.32,56.13,1.03,101.47,3.035,3.73
"33297",2015,9.2,56.55,1.01,101.47,3.081,3.75
"33298",2030,8.84,58.26,1.09,101.48,2.94,3.79
"33299",2045,8.53,59.67,1.14,101.5,2.79,3.73
"33300",2100,8.07,62.01,1.24,101.51,2.255,3.71
"33301",2115,7.68,63.88,1.28,101.52,1.99,3.67
"33302",2130,7.19,66.64,1.41,101.52,1.875,3.6
"33303",2145,6.845,68.64,1.49,101.54,2.115,3.61
"33304",2200,6.716,69.61,1.55,101.56,2.358,3.58
"33305",2215,6.789,70.1,1.73,101.57,2.757,3.58
"33306",2230,6.918,69.94,1.81,101.57,2.656,3.57
"33307",2245,7.01,69.65,1.85,101.56,2.944,3.56
"33308",2300,7.12,69.75,1.97,101.56,3.129,3.56
"33309",2315,7.31,69.55,2.11,101.55,3.348,3.55
"33310",2330,7.48,69.16,2.21,101.54,3.364,3.53
"33311",2345,7.52,69.38,2.29,101.53,3.122,3.54
"33312",2400,7.57,69.48,2.35,101.52,3.259,3.59
"33313",15,7.53,70,2.42,101.51,3.262,3.56
"33314",30,7.43,70.9,2.5,101.52,3.026,3.56
"33315",45,7.37,71.7,2.6,101.51,3.155,3.54
"33316",100,7.51,71.7,2.75,101.49,3.387,3.59
"33317",115,7.74,72.3,3.09,101.48,3.731,3.56
"33318",130,8.23,71.6,3.42,101.47,4.165,3.6
"33319",145,8.64,70.8,3.65,101.47,4.371,3.63
"33320",200,8.88,70.4,3.79,101.47,4.326,3.6
"33321",215,8.97,70.2,3.85,101.46,4.619,3.62
"33322",230,8.89,70.4,3.79,101.45,4.755,3.59
"33323",245,8.69,71.3,3.79,101.45,4.054,3.57
"33324",300,8.64,72.1,3.9,101.44,3.909,3.57
"33325",315,8.63,72.7,4.01,101.44,3.634,3.56
"33326",330,8.62,73,4.06,101.44,4.051,3.55
"33327",345,8.43,74.3,4.13,101.45,3.982,3.52
"33328",400,8.41,74.8,4.21,101.45,3.923,3.56
"33329",415,8.43,75.2,4.3,101.45,3.948,3.55
"33330",430,8.45,75.6,4.4,101.45,3.789,3.56
"33331",445,8.45,76.1,4.49,101.44,3.442,3.57
"33332",500,8.39,76.9,4.57,101.45,3.511,3.56
"33333",515,8.46,77,4.67,101.45,3.529,3.57
"33334",530,8.42,77.6,4.74,101.46,3.668,3.57
"33335",545,8.21,78.7,4.74,101.47,3.471,3.53
"33336",600,8.15,79.5,4.82,101.5,3.608,3.5
"33337",615,8.15,79.9,4.91,101.52,3.795,3.52
"33338",630,8.05,80.6,4.94,101.52,3.576,3.51
"33339",645,7.97,81.2,4.96,101.53,3.675,3.53
"33340",700,8.02,81,4.96,101.56,4.122,3.56
"33341",715,7.8,81.7,4.87,101.56,3.485,3.96
"33342",730,7.7,81.8,4.81,101.57,3.34,4.97
"33343",745,7.47,82.6,4.69,101.58,3.131,10.77
"33344",800,7.5,82.4,4.71,101.6,3.008,28.39
"33345",815,7.72,81.7,4.79,101.62,3.138,62.91
"33346",830,8.02,80.3,4.84,101.64,3.72,108.5
"33347",845,8.35,78.4,4.82,101.66,4.053,152.8
"33348",900,8.72,75.8,4.71,101.67,4.387,194.6
"33349",915,9.12,73,4.56,101.7,4.694,235.8
"33350",930,9.49,70.3,4.37,101.73,4.8,277.9
"33351",945,9.73,67.69,4.06,101.76,5.151,318.3
"33352",1000,10.07,65.95,4.01,101.78,4.568,357.7
"33353",1015,10.12,62.34,3.25,101.78,5.124,393.8
"33354",1030,10.32,57.19,2.23,101.77,4.874,426.9
"33355",1045,10.62,52.63,1.34,101.79,4.468,456.9
"33356",1100,10.96,50.97,1.22,101.81,4.558,483.9
"33357",1115,10.97,49.08,0.71,101.82,4.534,507.9
"33358",1130,11.38,45.75,0.09,101.83,4.643,527.4
"33359",1145,11.38,40.46,-1.58,101.81,5.629,545.5
"33360",1200,11.84,35.8,-2.81,101.8,4.63,558.8
"33361",1215,12.2,35.28,-2.7,101.81,4.573,567.9
"33362",1230,12.31,34.14,-3.05,101.8,5.325,572.6
"33363",1245,12.48,32.73,-3.47,101.79,5.001,574.2
"33364",1300,12.49,31.13,-4.11,101.78,5.493,572.4
"33365",1315,12.65,31.85,-3.67,101.78,5.032,563.8
"33366",1330,12.73,30.95,-3.99,101.79,5.065,555.5
"33367",1345,12.62,29.26,-4.83,101.77,5.797,538.2
"33368",1400,12.81,33.85,-2.73,101.76,4.793,516.7
"33369",1415,13.1,33.58,-2.57,101.75,4.875,499.9
"33370",1430,13.09,25.02,-6.47,101.77,5.687,478.3
"33371",1445,12.91,25.04,-6.61,101.77,4.617,446.9
"33372",1500,12.89,27.92,-5.21,101.77,4.488,414.5
